Season,Week,Contestant,Result,Est_Fan_Vote,Certainty_Std,Sample_Size,Mode
21,9,Nick Carter,Safe,0.04132599916400079,0.037740026901027145,46484,Hard
21,9,Tamar Braxton,Eliminated,0.0004764636659338463,0.0016651200177092832,46484,Hard
22,2,Antonio Brown,Safe,0.013663733001823773,0.0167657434411863,49611,Hard
22,2,Doug Flutie,Safe,0.02645209320899574,0.02306881227075706,49611,Hard
22,2,Geraldo Rivera,Eliminated,8.629704352730824e-05,0.0006176832122350102,49611,Hard
22,2,Ginger Zee,Safe,0.051916432298336326,0.032022445343753016,49611,Hard
22,2,Jodie Sweetin,Safe,0.052127397160371056,0.032152549461680266,49611,Hard
22,2,Kim Fields,Safe,0.013729364602990804,0.016852311918880675,49611,Hard
22,2,Marla Maples,Safe,0.026590563894188395,0.023299924300391375,49611,Hard
22,2,Mischa Barton,Safe,0.000931307327130754,0.004374149784376577,49611,Hard
22,2,Nyle DiMarco,Safe,0.02672152434507081,0.023288200828278326,49611,Hard
22,2,Paige VanZant,Safe,0.38066927156863256,0.07012363006383658,49611,Hard
22,2,Von Miller,Safe,0.02673260578831284,0.023275365225702428,49611,Hard
22,2,Wanya Morris,Safe,0.3803794097606205,0.07025712264304475,49611,Hard
22,3,Antonio Brown,Safe,0.0036374130754377137,0.007856849370984962,49167,Hard
22,3,Doug Flutie,Safe,0.003666097816768972,0.007833785263259074,49167,Hard
22,3,Ginger Zee,Safe,0.00995382695646434,0.012910136939419357,49167,Hard
22,3,Jodie Sweetin,Safe,0.07624144400231209,0.03487491533944544,49167,Hard
22,3,Kim Fields,Safe,0.02732888260936748,0.02116581626381892,49167,Hard
22,3,Marla Maples,Safe,0.00997773705278891,0.013010230481600634,49167,Hard
22,3,Mischa Barton,Eliminated,0.00018561436745588063,0.0008560148583813922,49167,Hard
22,3,Nyle DiMarco,Safe,0.5792637093337375,0.06451151223868021,49167,Hard
22,3,Paige VanZant,Safe,0.07596312918404023,0.03464860485020079,49167,Hard
22,3,Von Miller,Safe,0.003629371625859388,0.007895632227592663,49167,Hard
22,3,Wanya Morris,Safe,0.21015277397576607,0.053234053155372184,49167,Hard
22,4,Antonio Brown,Safe,0.15684826043429226,0.059963409397251956,99,Hard
22,4,Doug Flutie,Safe,0.02793840244913868,0.017554013175254478,99,Hard
22,4,Ginger Zee,Safe,0.24489035389578076,0.06372362883778937,99,Hard
22,4,Jodie Sweetin,Safe,0.018228006067244805,0.019777815952745297,99,Hard
22,4,Kim Fields,Safe,0.039595292404264376,0.04091258208544188,99,Hard
22,4,Marla Maples,Eliminated,0.0010577985125754925,0.002668366731807641,99,Hard
22,4,Nyle DiMarco,Safe,0.08778026490245859,0.049006618726052824,99,Hard
22,4,Paige VanZant,Safe,0.24918969128033358,0.0648874486173809,99,Hard
22,4,Von Miller,Safe,0.032584265406306594,0.03339429123700695,99,Hard
22,4,Wanya Morris,Safe,0.14188766464760483,0.06414369289464014,99,Hard
22,6,Antonio Brown,Safe,0.10334261696167539,0.04460848948702362,49442,Hard
22,6,Doug Flutie,Eliminated,0.0002670566309915676,0.0012908134926455377,49442,Hard
22,6,Ginger Zee,Safe,0.007634246395849189,0.012874135701003167,49442,Hard
22,6,Jodie Sweetin,Safe,0.01811317360174817,0.019546886385233525,49442,Hard
22,6,Kim Fields,Safe,0.007617576615112729,0.012686820466304002,49442,Hard
22,6,Nyle DiMarco,Safe,0.018154432562212337,0.019447842944186732,49442,Hard
22,6,Paige VanZant,Safe,0.24773253864067502,0.06363657776669265,49442,Hard
22,6,Von Miller,Safe,0.007686995097337383,0.012949975469046431,49442,Hard
22,6,Wanya Morris,Safe,0.5894513634943964,0.07234310245143155,49442,Hard
22,7,Antonio Brown,Safe,0.007931300942988169,0.014523841013335077,3949,Hard
22,7,Ginger Zee,Safe,0.16109479556343165,0.06359964255449821,3949,Hard
22,7,Jodie Sweetin,Safe,0.014849844259261717,0.016776364155181245,3949,Hard
22,7,Kim Fields,Eliminated,0.004180575111786795,0.01091357691152974,3949,Hard
22,7,Nyle DiMarco,Safe,0.4874396302589216,0.08645426717526877,3949,Hard
22,7,Paige VanZant,Safe,0.15993380461467852,0.06339414761349624,3949,Hard
22,7,Von Miller,Eliminated,0.004027174403146096,0.01104004559088458,3949,Hard
22,7,Wanya Morris,Safe,0.1605428748457862,0.06293758498456288,3949,Hard
22,8,Antonio Brown,Safe,0.1716298657468116,0.10032741547756192,1580,Hard
22,8,Ginger Zee,Safe,0.24385097043175327,0.13529908274578503,1580,Hard
22,8,Jodie Sweetin,Eliminated,0.03861879847637079,0.02438587377127349,1580,Hard
22,8,Nyle DiMarco,Safe,0.20189620962368152,0.11811433775799371,1580,Hard
22,8,Paige VanZant,Safe,0.1774673320011194,0.10973715380153633,1580,Hard
22,8,Wanya Morris,Safe,0.16653682372026293,0.09512934157295685,1580,Hard
22,9,Antonio Brown,Eliminated,0.000535336111590426,0.001919890634870725,44397,Hard
22,9,Ginger Zee,Safe,0.010171156242444196,0.020597566774416917,44397,Hard
22,9,Nyle DiMarco,Safe,0.028342244040254625,0.033810961866641114,44397,Hard
22,9,Paige VanZant,Safe,0.24367775547917717,0.08758693765952008,44397,Hard
22,9,Wanya Morris,Eliminated,0.7172735081265305,0.09175934172214285,44397,Hard
23,2,Amber Rose,Safe,0.0030419816400796213,0.006687223828426795,419,Hard
23,2,Babyface,Safe,0.11571448542318505,0.03855905662458247,419,Hard
23,2,Calvin Johnson Jr.,Safe,0.02943633691393855,0.02062599816628884,419,Hard
23,2,Jake T. Austin,Eliminated,3.9711027349101336e-05,0.0002400606350954147,419,Hard
23,2,James Hinchcliffe,Safe,0.06025272088957339,0.02820224199593208,419,Hard
23,2,Jana Kramer,Safe,0.058694875979086576,0.027507076270754875,419,Hard
23,2,Laurie Hernandez,Safe,0.45526931479900046,0.06374736491825765,419,Hard
23,2,Marilu Henner,Safe,0.015327561885518167,0.015730452854090846,419,Hard
23,2,Maureen McCormick,Safe,0.007629210514005393,0.009578697327298463,419,Hard
23,2,Rick Perry,Safe,0.014072555846498408,0.010200300427046971,419,Hard
23,2,Ryan Lochte,Safe,0.00253804786643999,0.005405801919934962,419,Hard
23,2,Terra Jole,Safe,0.23070733774931396,0.053566043354533105,419,Hard
23,2,Vanilla Ice,Safe,0.0072758594660110205,0.010736359904320335,419,Hard
23,3,Amber Rose,Safe,0.003861866559722037,0.007901875974351403,24302,Hard
23,3,Babyface,Safe,0.003941675405229493,0.007902985469324367,24302,Hard
23,3,Calvin Johnson Jr.,Safe,0.4874891779490916,0.06329072506494404,24302,Hard
23,3,James Hinchcliffe,Safe,0.06165404665841226,0.030764093787853868,24302,Hard
23,3,Jana Kramer,Safe,0.007849610574790205,0.011353928436811067,24302,Hard
23,3,Laurie Hernandez,Safe,0.24450533245241096,0.0546459082941848,24302,Hard
23,3,Marilu Henner,Safe,0.030898658381564425,0.02200478860927685,24302,Hard
23,3,Maureen McCormick,Safe,0.03107166360034522,0.02191088008837325,24302,Hard
23,3,Rick Perry,Eliminated,5.224961156614131e-05,0.00033175744310375157,24302,Hard
23,3,Ryan Lochte,Safe,0.003959668181529922,0.008020248153656631,24302,Hard
23,3,Terra Jole,Safe,0.12280529065304087,0.04148857096645035,24302,Hard
23,3,Vanilla Ice,Safe,0.0019107599723001036,0.005714216725314357,24302,Hard
23,4,Amber Rose,Safe,0.014561080351583757,0.013134673246375073,49725,Hard
23,4,Babyface,Eliminated,0.00019339060506575912,0.001001593265529117,49725,Hard
23,4,Calvin Johnson Jr.,Safe,0.007582222921050501,0.009500340201687007,49725,Hard
23,4,James Hinchcliffe,Safe,0.1958690060866116,0.043752662413146536,49725,Hard
23,4,Jana Kramer,Safe,0.0075277017753898594,0.009437472032566483,49725,Hard
23,4,Laurie Hernandez,Safe,0.7181404791643091,0.049483590685360936,49725,Hard
23,4,Marilu Henner,Safe,0.0020637380951259456,0.004994942150902713,49725,Hard
23,4,Maureen McCormick,Safe,0.01455947618973596,0.013218193391520203,49725,Hard
23,4,Ryan Lochte,Safe,0.003996312094171446,0.0069853645192153235,49725,Hard
23,4,Terra Jole,Safe,0.02795238989807577,0.018085572126384758,49725,Hard
23,4,Vanilla Ice,Eliminated,0.0075542028188773066,0.00953690727560953,49725,Hard
23,6,Amber Rose,Eliminated,0.0003132040956839038,0.000993210738823621,47376,Hard
23,6,Calvin Johnson Jr.,Safe,0.11914503345483499,0.051271172742316344,47376,Hard
23,6,James Hinchcliffe,Safe,0.19515294416315834,0.06267253740919417,47376,Hard
23,6,Jana Kramer,Safe,0.526072908848869,0.07878733189318955,47376,Hard
23,6,Laurie Hernandez,Safe,0.11869212368078705,0.050786019200984626,47376,Hard
23,6,Marilu Henner,Safe,0.027046937108178057,0.025844762816210096,47376,Hard
23,6,Maureen McCormick,Safe,0.006093942966953003,0.012208398578836375,47376,Hard
23,6,Ryan Lochte,Safe,0.0037679376124611654,0.009788413749841617,47376,Hard
23,6,Terra Jole,Safe,0.003714968069074793,0.009530486568724812,47376,Hard
23,7,Calvin Johnson Jr.,Safe,0.4537493692080983,0.0718788016613733,1838,Hard
23,7,James Hinchcliffe,Safe,0.45118764396902244,0.07114827073341184,1838,Hard
23,7,Jana Kramer,Safe,0.025163096832323824,0.02349637336262725,1838,Hard
23,7,Laurie Hernandez,Safe,0.02387106819173504,0.021867861297970588,1838,Hard
23,7,Marilu Henner,Safe,0.014625891662086719,0.013132868774517338,1838,Hard
23,7,Maureen McCormick,Eliminated,0.0003652030720417001,0.0010236079437106408,1838,Hard
23,7,Ryan Lochte,Safe,0.007128583541983383,0.012101667297484938,1838,Hard
23,7,Terra Jole,Safe,0.0239091435227104,0.02267578374893553,1838,Hard
23,8,Calvin Johnson Jr.,Safe,0.056191667010995976,0.04001050096317261,121,Hard
23,8,James Hinchcliffe,Safe,0.5944602435946604,0.09085669701684869,121,Hard
23,8,Jana Kramer,Safe,0.059246536670900976,0.04328039384145208,121,Hard
23,8,Laurie Hernandez,Safe,0.22598944097575183,0.07983462419143568,121,Hard
23,8,Marilu Henner,Safe,0.03138200770989378,0.01860589227841444,121,Hard
23,8,Ryan Lochte,Eliminated,0.0012772134222155981,0.0026136589606209908,121,Hard
23,8,Terra Jole,Safe,0.031452890615581486,0.02640568333888845,121,Hard
23,9,Calvin Johnson Jr.,Safe,0.013032902292844236,0.021082213549386015,24672,Hard
23,9,James Hinchcliffe,Safe,0.007084387609187375,0.01527566836015167,24672,Hard
23,9,Jana Kramer,Safe,0.4688969029533645,0.09187614417210732,24672,Hard
23,9,Laurie Hernandez,Safe,0.46782333269032744,0.09164037646849141,24672,Hard
23,9,Marilu Henner,Eliminated,0.00029645109535067997,0.0012002331563206658,24672,Hard
23,9,Terra Jole,Safe,0.042866023358923304,0.03763381755861586,24672,Hard
23,10,Calvin Johnson Jr.,Safe,0.009348722810429946,0.0437825509034421,23,Soft
23,10,James Hinchcliffe,Safe,0.19517644479311616,0.0520888540317483,23,Soft
23,10,Jana Kramer,Safe,0.19267306637654683,0.08515715811930002,23,Soft
23,10,Laurie Hernandez,Safe,0.474529983953948,0.13407886902932817,23,Soft
23,10,Terra Jole,Eliminated,0.12827178206595913,0.04514025848965334,23,Soft
24,2,Bonner Bolton,Safe,0.029467444302370492,0.023322281111486338,27111,Hard
24,2,Charo,Safe,0.004519300336291862,0.00929416204568221,27111,Hard
24,2,Chris Kattan,Eliminated,2.4813138589510305e-05,0.0002910419840637641,27111,Hard
24,2,David Ross,Safe,0.015741901895951246,0.017165931427499573,27111,Hard
24,2,Erika Jayne,Safe,0.02966472997712235,0.023628320054252153,27111,Hard
24,2,Heather Morris,Safe,0.10365457629966861,0.04239989710566473,27111,Hard
24,2,Mr. T,Safe,0.001224101342581395,0.004751130007602698,27111,Hard
24,2,Nancy Kerrigan,Safe,0.029680029479809765,0.023393641636873897,27111,Hard
24,2,Nick Viall,Safe,0.004519286467213472,0.009335374946722466,27111,Hard
24,2,Normani,Safe,0.3627657514631196,0.06696308422571773,27111,Hard
24,2,Rashad Jennings,Safe,0.36335784639126933,0.06607502716810029,27111,Hard
24,2,Simone Biles,Safe,0.055380218906010394,0.031519155692231494,27111,Hard
24,3,Bonner Bolton,Safe,0.0029385628438351654,0.007726342693707893,16505,Hard
24,3,Charo,Eliminated,3.662927967989476e-05,0.00025974156034470664,16505,Hard
24,3,David Ross,Safe,0.07377022122465089,0.038351952130050194,16505,Hard
24,3,Erika Jayne,Safe,0.005552396275320224,0.011090669505516251,16505,Hard
24,3,Heather Morris,Safe,0.20913186839749812,0.059211893689374386,16505,Hard
24,3,Mr. T,Safe,0.002894093204757099,0.0074867711386701116,16505,Hard
24,3,Nancy Kerrigan,Safe,0.20925742031991312,0.05878027872373098,16505,Hard
24,3,Nick Viall,Safe,0.005516337159260892,0.010900420451272866,16505,Hard
24,3,Normani,Safe,0.3508627666663904,0.06952161840149147,16505,Hard
24,3,Rashad Jennings,Safe,0.01544303502358157,0.0177596320422173,16505,Hard
24,3,Simone Biles,Safe,0.12459666960511324,0.048220669350489756,16505,Hard
24,4,Bonner Bolton,Safe,0.008622878208135511,0.010319770860047872,48559,Hard
24,4,David Ross,Safe,0.004581309689831935,0.007667146412486819,48559,Hard
24,4,Erika Jayne,Safe,0.002412340331394999,0.005421050441691496,48559,Hard
24,4,Heather Morris,Safe,0.05955433084369001,0.026506428036978714,48559,Hard
24,4,Mr. T,Eliminated,0.0002543406403778259,0.0008443571705646109,48559,Hard
24,4,Nancy Kerrigan,Safe,0.01654430440634179,0.014380735543798056,48559,Hard
24,4,Nick Viall,Safe,0.0024039706764284563,0.005545560055116324,48559,Hard
24,4,Normani,Safe,0.00862153531590136,0.010317180646707412,48559,Hard
24,4,Rashad Jennings,Safe,0.7838254272680608,0.04595589186144365,48559,Hard
24,4,Simone Biles,Safe,0.11317956261984603,0.03535253064777605,48559,Hard
24,5,Bonner Bolton,Safe,0.01735127511643365,0.011275148143492073,58,Hard
24,5,David Ross,Safe,0.022690994354333513,0.012899413434993718,58,Hard
24,5,Erika Jayne,Eliminated,0.0005432224640260395,0.0011315617931421586,58,Hard
24,5,Heather Morris,Safe,0.025845451857722315,0.020266614726817678,58,Hard
24,5,Nancy Kerrigan,Safe,0.07117655345409593,0.03079005840488269,58,Hard
24,5,Nick Viall,Safe,0.027572608267588065,0.02515033954381465,58,Hard
24,5,Normani,Safe,0.5364808213240688,0.059577179887782834,58,Hard
24,5,Rashad Jennings,Safe,0.006670002293475987,0.00787848239895679,58,Hard
24,5,Simone Biles,Safe,0.29166907086825566,0.06888871639790045,58,Hard
24,6,Bonner Bolton,Safe,0.12361315191229341,0.07436339760864706,189,Hard
24,6,David Ross,Safe,0.11883515252943803,0.06801828689346742,189,Hard
24,6,Heather Morris,Eliminated,0.02577659726111571,0.015547096718371706,189,Hard
24,6,Nancy Kerrigan,Safe,0.13484872164181821,0.08273966042549227,189,Hard
24,6,Nick Viall,Safe,0.1159451042773438,0.06795132503924628,189,Hard
24,6,Normani,Safe,0.17782350430727895,0.10994081908933298,189,Hard
24,6,Rashad Jennings,Safe,0.15343291656805857,0.09456842994027663,189,Hard
24,6,Simone Biles,Safe,0.1497248515026534,0.10070240188018435,189,Hard
24,7,Bonner Bolton,Safe,0.029329901799786035,0.014447578232509348,155,Hard
24,7,David Ross,Safe,0.02595179037418698,0.014760609215065218,155,Hard
24,7,Nancy Kerrigan,Eliminated,0.025205079794393435,0.026411956633403184,155,Hard
24,7,Nick Viall,Eliminated,0.004198051049237957,0.011975280581671539,155,Hard
24,7,Normani,Safe,0.6607777259553892,0.07719594634740969,155,Hard
24,7,Rashad Jennings,Safe,0.1298514147589747,0.0556536871613577,155,Hard
24,7,Simone Biles,Safe,0.12468603626803158,0.055253050617686136,155,Hard
24,8,Bonner Bolton,Eliminated,0.0010012264554131417,0.004047737191687824,48698,Hard
24,8,David Ross,Safe,0.015598153972526027,0.02806134502712134,48698,Hard
24,8,Normani,Safe,0.6571396670777224,0.1090172168542428,48698,Hard
24,8,Rashad Jennings,Safe,0.22523864870067237,0.09601943838371503,48698,Hard
24,8,Simone Biles,Safe,0.10102230379366571,0.06943677639969217,48698,Hard
24,9,David Ross,Safe,0.272319945219798,0.13551758735772373,3701,Hard
24,9,Normani,Safe,0.3138151269837304,0.15674754869199525,3701,Hard
24,9,Rashad Jennings,Safe,0.32729725849946767,0.15952428282353315,3701,Hard
24,9,Simone Biles,Eliminated,0.08656766929700338,0.04798696197384831,3701,Hard
25,2,Barbara Corcoran,Eliminated,0.0001338651641244105,0.0006760642910755162,49223,Hard
25,2,Debbie Gibson,Eliminated,0.010980240007094386,0.014012944503921348,49223,Hard
25,2,Derek Fisher,Safe,0.002636025000648006,0.006827051616157875,49223,Hard
25,2,Drew Scott,Safe,0.010976117537302847,0.013890380392297163,49223,Hard
25,2,Frankie Muniz,Safe,0.29569191923280463,0.06084029024344966,49223,Hard
25,2,Jordan Fisher,Safe,0.29505645116458074,0.06124634166737868,49223,Hard
25,2,Lindsey Stirling,Safe,0.07213929530230355,0.03456174796854996,49223,Hard
25,2,Nick Lachey,Safe,0.0026895745610635174,0.006914677979361995,49223,Hard
25,2,Nikki Bella,Safe,0.004287830520268,0.008879043971056185,49223,Hard
25,2,Sasha Pieterse,Safe,0.07193424664075687,0.03455880495293481,49223,Hard
25,2,Terrell Owens,Safe,0.004288234364878347,0.008802465296095827,49223,Hard
25,2,Vanessa Lachey,Safe,0.18412809365906624,0.051875288120645915,49223,Hard
25,2,Victoria Arlen,Safe,0.04505810684510768,0.027762758993688814,49223,Hard
25,4,Derek Fisher,Eliminated,0.0003488179672362518,0.0006803889030350471,1512,Hard
25,4,Drew Scott,Safe,0.00415136073204031,0.005742713896748888,1512,Hard
25,4,Frankie Muniz,Safe,0.004120333426948639,0.005729177535930222,1512,Hard
25,4,Jordan Fisher,Safe,0.8340815592267019,0.03236129181894451,1512,Hard
25,4,Lindsey Stirling,Safe,0.03417310916543071,0.016482479177635255,1512,Hard
25,4,Nick Lachey,Safe,0.008879081222297107,0.005753866343742833,1512,Hard
25,4,Nikki Bella,Safe,0.0043113087259689445,0.006077109268862087,1512,Hard
25,4,Sasha Pieterse,Safe,0.003857244390674039,0.005269402103379009,1512,Hard
25,4,Terrell Owens,Safe,0.0038011017741772083,0.005446308438908866,1512,Hard
25,4,Vanessa Lachey,Safe,0.003984297235875373,0.005672731219701136,1512,Hard
25,4,Victoria Arlen,Safe,0.09829178613265092,0.02582878531154141,1512,Hard
25,5,Drew Scott,Safe,0.007208923929340273,0.011389594931964777,573,Hard
25,5,Frankie Muniz,Safe,0.23101756089784561,0.06047159184273112,573,Hard
25,5,Jordan Fisher,Safe,0.5466586772411444,0.07033202590034723,573,Hard
25,5,Lindsey Stirling,Safe,0.09746624409796685,0.040692862362109686,573,Hard
25,5,Nick Lachey,Safe,0.01994917903421707,0.013785997713300323,573,Hard
25,5,Nikki Bella,Safe,0.040843367684143206,0.02749788621755931,573,Hard
25,5,Sasha Pieterse,Eliminated,0.00030444453205830726,0.0008567498941334016,573,Hard
25,5,Terrell Owens,Safe,0.008428912048187805,0.013396238996808989,573,Hard
25,5,Vanessa Lachey,Safe,0.005829312292913565,0.010103298962056481,573,Hard
25,5,Victoria Arlen,Safe,0.04229337824218309,0.02759937377240577,573,Hard
25,6,Drew Scott,Safe,0.004911455379860108,0.01194721234353288,49165,Hard
25,6,Frankie Muniz,Safe,0.007628236227131588,0.014766714979972279,49165,Hard
25,6,Jordan Fisher,Safe,0.2811262559711353,0.07555149123912265,49165,Hard
25,6,Lindsey Stirling,Safe,0.44124006367428703,0.08336580761512322,49165,Hard
25,6,Nick Lachey,Eliminated,0.00030209968622718874,0.0014005551506484843,49165,Hard
25,6,Nikki Bella,Safe,0.07225573311504951,0.04349415504195481,49165,Hard
25,6,Terrell Owens,Safe,0.11317540125627665,0.05323332197418939,49165,Hard
25,6,Vanessa Lachey,Safe,0.07189521098439042,0.04327219098131378,49165,Hard
25,6,Victoria Arlen,Safe,0.007465543705645381,0.014588506517783869,49165,Hard
25,7,Drew Scott,Safe,0.14062690922303808,0.0563609682826163,45529,Hard
25,7,Frankie Muniz,Safe,0.6480325137692745,0.0770074048987746,45529,Hard
25,7,Jordan Fisher,Safe,0.030781981404306106,0.027953087366112767,45529,Hard
25,7,Lindsey Stirling,Safe,0.006641860075880999,0.013223604074610457,45529,Hard
25,7,Nikki Bella,Eliminated,0.00016488430347816641,0.0006490449791280799,45529,Hard
25,7,Terrell Owens,Safe,0.0024796520508875266,0.00784550815385164,45529,Hard
25,7,Vanessa Lachey,Eliminated,0.030486632523925673,0.0278238529236216,45529,Hard
25,7,Victoria Arlen,Safe,0.14078556664920996,0.05626704827050434,45529,Hard
25,8,Drew Scott,Safe,0.03183374485965679,0.0167259404423334,101,Hard
25,8,Frankie Muniz,Safe,0.032205827391709456,0.029138319490733915,101,Hard
25,8,Jordan Fisher,Safe,0.8595275036845701,0.04958147910667529,101,Hard
25,8,Lindsey Stirling,Safe,0.046823550853695016,0.031233979031396228,101,Hard
25,8,Terrell Owens,Eliminated,0.0031052873741020163,0.0039923440600953645,101,Hard
25,8,Victoria Arlen,Safe,0.026504085836266175,0.014496851229742539,101,Hard
25,9,Drew Scott,Safe,0.022623073748716645,0.057694173049630655,740,Soft
25,9,Frankie Muniz,Safe,0.12019025119165709,0.07448261660769634,740,Soft
25,9,Jordan Fisher,Safe,0.4926584280648671,0.12269814445964232,740,Soft
25,9,Lindsey Stirling,Safe,0.29289230992227333,0.10595405266008247,740,Soft
25,9,Victoria Arlen,Eliminated,0.07163593707248649,0.03701313177566023,740,Soft
26,1,Adam Rippon,Safe,0.32016027075608905,0.07154686441204555,1970,Hard
26,1,Arike Ogunbowale,Safe,0.010905523774633363,0.016443320198949094,1970,Hard
26,1,Chris Mazdzer,Safe,0.025377704599748915,0.02426364154168123,1970,Hard
26,1,Jamie Anderson,Eliminated,0.004188254472644822,0.010332843839315799,1970,Hard
26,1,Jennie Finch Daigle,Safe,0.02568977370601876,0.02547147808612066,1970,Hard
26,1,Johnny Damon,Eliminated,0.0013166900409422972,0.006214055570578993,1970,Hard
26,1,Josh Norman,Safe,0.3221491292775142,0.07249953830334599,1970,Hard
26,1,Kareem Abdul-Jabbar,Safe,0.017104752732540064,0.014143904936235609,1970,Hard
26,1,Mirai Nagasu,Safe,0.13572126592339784,0.0524033012839187,1970,Hard
26,1,Tonya Harding,Safe,0.1373866347164702,0.05529490900257109,1970,Hard
26,2,Adam Rippon,Safe,0.4315565019952673,0.07815789229080312,48060,Hard
26,2,Arike Ogunbowale,Eliminated,0.08876798916583843,0.04530543850786981,48060,Hard
26,2,Chris Mazdzer,Safe,0.018123328354315994,0.02116131195771754,48060,Hard
26,2,Jennie Finch Daigle,Safe,0.0054948242624140685,0.011644393295505154,48060,Hard
26,2,Josh Norman,Safe,0.005645170926621457,0.01195391084433605,48060,Hard
26,2,Kareem Abdul-Jabbar,Eliminated,0.00031076087381738736,0.0011094899912534148,48060,Hard
26,2,Mirai Nagasu,Safe,0.4318072012749412,0.07832488807851115,48060,Hard
26,2,Tonya Harding,Safe,0.018294223146780517,0.021045058875434373,48060,Hard
26,3,Adam Rippon,Safe,0.7689716435943107,0.07720327078901823,49968,Hard
26,3,Chris Mazdzer,Eliminated,0.010918562321689997,0.019060019085755078,49968,Hard
26,3,Jennie Finch Daigle,Eliminated,0.001237614204263104,0.006168594322767624,49968,Hard
26,3,Josh Norman,Safe,0.15583693708098986,0.06617784048064872,49968,Hard
26,3,Mirai Nagasu,Eliminated,0.03174388561018244,0.03196979963078148,49968,Hard
26,3,Tonya Harding,Safe,0.03129135718856073,0.031711722708316806,49968,Hard
27,1,Alexis Ren,Safe,0.13022705226767733,0.04824262134706874,129,Hard
27,1,Bobby Bones,Safe,0.02134158721511769,0.015608627502332533,129,Hard
27,1,Danelle Umstead,Safe,0.004894852133205885,0.010230160243118663,129,Hard
27,1,DeMarcus Ware,Safe,0.3035285526784432,0.05528513901485787,129,Hard
27,1,Evanna Lynch,Safe,0.004921804250784751,0.007784746720858738,129,Hard
27,1,Joe Amabile,Safe,0.028683472809133297,0.017822196283775574,129,Hard
27,1,John Schneider,Safe,0.005582934281525328,0.012135804000186793,129,Hard
27,1,Juan Pablo Di Pace,Safe,0.13226626046118256,0.05350616421858179,129,Hard
27,1,Mary Lou Retton,Safe,0.030090349932223887,0.02379214720477285,129,Hard
27,1,Milo Manheim,Safe,0.02634915070551065,0.021243465932444295,129,Hard
27,1,Nancy McKeon,Safe,0.014733318835012736,0.015263449717149996,129,Hard
27,1,Nikki Glaser,Eliminated,0.00034109115352669983,0.0005644623855479027,129,Hard
27,1,Tinashe,Safe,0.29703957327665587,0.06450228685988803,129,Hard
27,2,Alexis Ren,Safe,0.08579797356336114,0.04096619902237702,1832,Hard
27,2,Bobby Bones,Safe,0.002848318455594394,0.008007152598517947,1832,Hard
27,2,Danelle Umstead,Eliminated,0.00020587527242092583,0.000670940288068411,1832,Hard
27,2,DeMarcus Ware,Safe,0.04365545005837219,0.03035443376721676,1832,Hard
27,2,Evanna Lynch,Safe,0.06167548561713,0.036031710715611794,1832,Hard
27,2,Joe Amabile,Safe,0.014850229893979734,0.014807643511605408,1832,Hard
27,2,John Schneider,Safe,0.010654820926123368,0.014940132458733754,1832,Hard
27,2,Juan Pablo Di Pace,Safe,0.24904219504141487,0.06340579953222811,1832,Hard
27,2,Mary Lou Retton,Safe,0.030516223650374524,0.02495699725971402,1832,Hard
27,2,Milo Manheim,Safe,0.24807628613744376,0.06411553120555334,1832,Hard
27,2,Nancy McKeon,Safe,0.005346197896338676,0.01152405442803362,1832,Hard
27,2,Tinashe,Safe,0.2473309434874467,0.061934403441734724,1832,Hard
27,3,Alexis Ren,Safe,0.0501095023604601,0.031455469464840353,5404,Soft
27,3,Bobby Bones,Safe,0.008181138821323753,0.013070901936710112,5404,Soft
27,3,DeMarcus Ware,Safe,0.04959288769788076,0.03114679634520705,5404,Soft
27,3,Evanna Lynch,Safe,0.0914238800381958,0.04178275986958484,5404,Soft
27,3,Joe Amabile,Safe,0.0016908091862525689,0.007277640678108741,5404,Soft
27,3,John Schneider,Safe,0.014876217894299616,0.01380207632432928,5404,Soft
27,3,Juan Pablo Di Pace,Safe,0.5849949760891923,0.07062440280680815,5404,Soft
27,3,Mary Lou Retton,Safe,0.014689566078887216,0.017450954157322267,5404,Soft
27,3,Milo Manheim,Safe,0.09235785657731145,0.04181732380515371,5404,Soft
27,3,Nancy McKeon,Eliminated,0.0008004875525271728,0.0016003811799437094,5404,Soft
27,3,Tinashe,Safe,0.09128267770366895,0.042450055302851404,5404,Soft
27,4,Alexis Ren,Safe,0.10363449013639495,0.07460410814093225,176,Hard
27,4,Bobby Bones,Safe,0.096804658803269,0.06056704682318279,176,Hard
27,4,DeMarcus Ware,Safe,0.10608731403164907,0.0718547347861985,176,Hard
27,4,Evanna Lynch,Safe,0.09872722001160165,0.07247919206569121,176,Hard
27,4,Joe Amabile,Safe,0.11616683501398936,0.05476794036122403,176,Hard
27,4,John Schneider,Safe,0.10115760950332545,0.06511081020643146,176,Hard
27,4,Juan Pablo Di Pace,Safe,0.10379541883140332,0.07815927262703569,176,Hard
27,4,Mary Lou Retton,Safe,0.1120380041379129,0.07605746300938997,176,Hard
27,4,Milo Manheim,Safe,0.15015895949811126,0.08031201020861903,176,Hard
27,4,Tinashe,Eliminated,0.011429490032343214,0.008613517767251002,176,Hard
27,6,Alexis Ren,Safe,0.06388613830224954,0.0430330117047988,565,Soft
27,6,Bobby Bones,Safe,0.025969027961162926,0.01908360835195721,565,Soft
27,6,DeMarcus Ware,Safe,0.036302885293781624,0.031191905005935223,565,Soft
