season,celebrity_name,week,judge_total_raw,judge_count,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,results,placement,is_week_scheduled,alive,last_alive_week,season_max_scheduled_week,is_eliminated_this_week,eliminated,is_elimination_week,is_non_elimination_week,judge_total_model
3,Joey Lawrence,1,21.0,3,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,True,1,9,10,0,Tucker Carlson,1,0,21.0
3,Mario Lopez,1,26.0,3,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,True,1,10,10,0,Tucker Carlson,1,0,26.0
3,Monique Coleman,1,19.0,3,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,True,1,8,10,0,Tucker Carlson,1,0,19.0
3,Sara Evans,1,15.0,3,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,True,1,5,10,0,Tucker Carlson,1,0,15.0
3,Shanna Moakler,1,18.0,3,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,True,1,2,10,0,Tucker Carlson,1,0,18.0
3,Tucker Carlson,1,12.0,3,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,True,1,1,10,1,Tucker Carlson,1,0,12.0
3,Vivica A. Fox,1,22.0,3,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,True,1,4,10,0,Tucker Carlson,1,0,22.0
3,Willa Ford,1,22.0,3,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,True,1,5,10,0,Tucker Carlson,1,0,22.0
3,Emmitt Smith,2,24.0,3,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,True,1,10,10,0,Shanna Moakler,1,0,24.0
3,Harry Hamlin,2,21.0,3,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,True,1,3,10,0,Shanna Moakler,1,0,21.0
3,Jerry Springer,2,19.0,3,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,True,1,7,10,0,Shanna Moakler,1,0,19.0
3,Joey Lawrence,2,29.0,3,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,True,1,9,10,0,Shanna Moakler,1,0,29.0
3,Mario Lopez,2,21.0,3,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,True,1,10,10,0,Shanna Moakler,1,0,21.0
3,Monique Coleman,2,26.0,3,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,True,1,8,10,0,Shanna Moakler,1,0,26.0
3,Sara Evans,2,21.0,3,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,True,1,5,10,0,Shanna Moakler,1,0,21.0
3,Shanna Moakler,2,22.0,3,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,True,1,2,10,1,Shanna Moakler,1,0,22.0
3,Tucker Carlson,2,0.0,3,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,True,0,1,10,0,Shanna Moakler,1,0,
3,Vivica A. Fox,2,24.0,3,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,True,1,4,10,0,Shanna Moakler,1,0,24.0
3,Willa Ford,2,23.0,3,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,True,1,5,10,0,Shanna Moakler,1,0,23.0
3,Emmitt Smith,3,19.0,3,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,True,1,10,10,0,Harry Hamlin,1,0,19.0
3,Harry Hamlin,3,22.0,3,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,True,1,3,10,1,Harry Hamlin,1,0,22.0
3,Jerry Springer,3,21.0,3,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,True,1,7,10,0,Harry Hamlin,1,0,21.0
3,Joey Lawrence,3,22.0,3,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,True,1,9,10,0,Harry Hamlin,1,0,22.0
3,Mario Lopez,3,22.0,3,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,True,1,10,10,0,Harry Hamlin,1,0,22.0
3,Monique Coleman,3,27.0,3,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,True,1,8,10,0,Harry Hamlin,1,0,27.0
3,Sara Evans,3,25.0,3,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,True,1,5,10,0,Harry Hamlin,1,0,25.0
3,Shanna Moakler,3,0.0,3,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,True,0,2,10,0,Harry Hamlin,1,0,
3,Tucker Carlson,3,0.0,3,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,True,0,1,10,0,Harry Hamlin,1,0,
3,Vivica A. Fox,3,27.0,3,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,True,1,4,10,0,Harry Hamlin,1,0,27.0
3,Willa Ford,3,22.0,3,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,True,1,5,10,0,Harry Hamlin,1,0,22.0
3,Emmitt Smith,4,24.0,3,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,True,1,10,10,0,Vivica A. Fox,1,0,24.0
3,Harry Hamlin,4,0.0,3,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,True,0,3,10,0,Vivica A. Fox,1,0,
3,Jerry Springer,4,22.0,3,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,True,1,7,10,0,Vivica A. Fox,1,0,22.0
3,Joey Lawrence,4,27.0,3,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,True,1,9,10,0,Vivica A. Fox,1,0,27.0
3,Mario Lopez,4,29.0,3,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,True,1,10,10,0,Vivica A. Fox,1,0,29.0
3,Monique Coleman,4,24.0,3,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,True,1,8,10,0,Vivica A. Fox,1,0,24.0
3,Sara Evans,4,20.0,3,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,True,1,5,10,0,Vivica A. Fox,1,0,20.0
3,Shanna Moakler,4,0.0,3,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,True,0,2,10,0,Vivica A. Fox,1,0,
3,Tucker Carlson,4,0.0,3,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,True,0,1,10,0,Vivica A. Fox,1,0,
3,Vivica A. Fox,4,24.0,3,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,True,1,4,10,1,Vivica A. Fox,1,0,24.0
3,Willa Ford,4,28.0,3,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,True,1,5,10,0,Vivica A. Fox,1,0,28.0
3,Emmitt Smith,5,27.0,3,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,True,1,10,10,0,Sara Evans; Willa Ford,1,0,27.0
3,Harry Hamlin,5,0.0,3,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,True,0,3,10,0,Sara Evans; Willa Ford,1,0,
3,Jerry Springer,5,24.0,3,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,True,1,7,10,0,Sara Evans; Willa Ford,1,0,24.0
3,Joey Lawrence,5,25.0,3,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,True,1,9,10,0,Sara Evans; Willa Ford,1,0,25.0
3,Mario Lopez,5,27.0,3,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,True,1,10,10,0,Sara Evans; Willa Ford,1,0,27.0
3,Monique Coleman,5,27.0,3,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,True,1,8,10,0,Sara Evans; Willa Ford,1,0,27.0
3,Sara Evans,5,24.0,3,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,True,1,5,10,1,Sara Evans; Willa Ford,1,0,24.0
3,Shanna Moakler,5,0.0,3,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,True,0,2,10,0,Sara Evans; Willa Ford,1,0,
3,Tucker Carlson,5,0.0,3,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,True,0,1,10,0,Sara Evans; Willa Ford,1,0,
3,Vivica A. Fox,5,0.0,3,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,True,0,4,10,0,Sara Evans; Willa Ford,1,0,
3,Willa Ford,5,27.0,3,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,True,1,5,10,1,Sara Evans; Willa Ford,1,0,27.0
3,Emmitt Smith,6,25.0,3,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,True,1,10,10,0,,0,1,25.0
3,Harry Hamlin,6,0.0,3,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,True,0,3,10,0,,0,1,
3,Jerry Springer,6,18.0,3,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,True,1,7,10,0,,0,1,18.0
3,Joey Lawrence,6,24.0,3,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,True,1,9,10,0,,0,1,24.0
3,Mario Lopez,6,28.0,3,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,True,1,10,10,0,,0,1,28.0
3,Monique Coleman,6,23.0,3,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,True,1,8,10,0,,0,1,23.0
3,Sara Evans,6,0.0,3,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,True,0,5,10,0,,0,1,
3,Shanna Moakler,6,0.0,3,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,True,0,2,10,0,,0,1,
3,Tucker Carlson,6,0.0,3,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,True,0,1,10,0,,0,1,
3,Vivica A. Fox,6,0.0,3,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,True,0,4,10,0,,0,1,
3,Willa Ford,6,0.0,3,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,True,0,5,10,0,,0,1,
3,Emmitt Smith,7,28.5,3,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,True,1,10,10,0,Jerry Springer,1,0,28.5
3,Harry Hamlin,7,0.0,3,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,True,0,3,10,0,Jerry Springer,1,0,
3,Jerry Springer,7,23.0,3,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,True,1,7,10,1,Jerry Springer,1,0,23.0
3,Joey Lawrence,7,28.5,3,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,True,1,9,10,0,Jerry Springer,1,0,28.5
3,Mario Lopez,7,28.0,3,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,True,1,10,10,0,Jerry Springer,1,0,28.0
3,Monique Coleman,7,27.0,3,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,True,1,8,10,0,Jerry Springer,1,0,27.0
3,Sara Evans,7,0.0,3,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,True,0,5,10,0,Jerry Springer,1,0,
3,Shanna Moakler,7,0.0,3,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,True,0,2,10,0,Jerry Springer,1,0,
3,Tucker Carlson,7,0.0,3,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,True,0,1,10,0,Jerry Springer,1,0,
3,Vivica A. Fox,7,0.0,3,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,True,0,4,10,0,Jerry Springer,1,0,
3,Willa Ford,7,0.0,3,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,True,0,5,10,0,Jerry Springer,1,0,
3,Emmitt Smith,8,27.0,3,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,True,1,10,10,0,Monique Coleman,1,0,27.0
3,Harry Hamlin,8,0.0,3,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,True,0,3,10,0,Monique Coleman,1,0,
3,Jerry Springer,8,0.0,3,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,True,0,7,10,0,Monique Coleman,1,0,
3,Joey Lawrence,8,27.0,3,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,True,1,9,10,0,Monique Coleman,1,0,27.0
3,Mario Lopez,8,28.5,3,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,True,1,10,10,0,Monique Coleman,1,0,28.5
3,Monique Coleman,8,26.5,3,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,True,1,8,10,1,Monique Coleman,1,0,26.5
3,Sara Evans,8,0.0,3,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,True,0,5,10,0,Monique Coleman,1,0,
3,Shanna Moakler,8,0.0,3,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,True,0,2,10,0,Monique Coleman,1,0,
3,Tucker Carlson,8,0.0,3,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,True,0,1,10,0,Monique Coleman,1,0,
3,Vivica A. Fox,8,0.0,3,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,True,0,4,10,0,Monique Coleman,1,0,
3,Willa Ford,8,0.0,3,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,True,0,5,10,0,Monique Coleman,1,0,
3,Emmitt Smith,9,29.5,3,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,True,1,10,10,0,Joey Lawrence,1,0,29.5
3,Harry Hamlin,9,0.0,3,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,True,0,3,10,0,Joey Lawrence,1,0,
3,Jerry Springer,9,0.0,3,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,True,0,7,10,0,Joey Lawrence,1,0,
3,Joey Lawrence,9,29.5,3,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,True,1,9,10,1,Joey Lawrence,1,0,29.5
3,Mario Lopez,9,29.5,3,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,True,1,10,10,0,Joey Lawrence,1,0,29.5
3,Monique Coleman,9,0.0,3,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,True,0,8,10,0,Joey Lawrence,1,0,
3,Sara Evans,9,0.0,3,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,True,0,5,10,0,Joey Lawrence,1,0,
3,Shanna Moakler,9,0.0,3,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,True,0,2,10,0,Joey Lawrence,1,0,
3,Tucker Carlson,9,0.0,3,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,True,0,1,10,0,Joey Lawrence,1,0,
3,Vivica A. Fox,9,0.0,3,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,True,0,4,10,0,Joey Lawrence,1,0,
3,Willa Ford,9,0.0,3,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,True,0,5,10,0,Joey Lawrence,1,0,
3,Emmitt Smith,10,29.666600000000003,3,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,True,1,10,10,0,,0,1,29.666600000000003
3,Harry Hamlin,10,0.0,3,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,True,0,3,10,0,,0,1,
3,Jerry Springer,10,0.0,3,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,True,0,7,10,0,,0,1,
3,Joey Lawrence,10,0.0,3,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,True,0,9,10,0,,0,1,
3,Mario Lopez,10,29.666600000000003,3,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,True,1,10,10,0,,0,1,29.666600000000003
3,Monique Coleman,10,0.0,3,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,True,0,8,10,0,,0,1,
3,Sara Evans,10,0.0,3,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,True,0,5,10,0,,0,1,
3,Shanna Moakler,10,0.0,3,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,True,0,2,10,0,,0,1,
3,Tucker Carlson,10,0.0,3,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,True,0,1,10,0,,0,1,
3,Vivica A. Fox,10,0.0,3,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,True,0,4,10,0,,0,1,
3,Willa Ford,10,0.0,3,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,True,0,5,10,0,,0,1,
3,Emmitt Smith,11,,0,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,False,0,10,10,0,,0,0,
3,Harry Hamlin,11,,0,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,False,0,3,10,0,,0,0,
3,Jerry Springer,11,,0,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,False,0,7,10,0,,0,0,
3,Joey Lawrence,11,,0,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,False,0,9,10,0,,0,0,
3,Mario Lopez,11,,0,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,False,0,10,10,0,,0,0,
3,Monique Coleman,11,,0,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,False,0,8,10,0,,0,0,
3,Sara Evans,11,,0,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,False,0,5,10,0,,0,0,
3,Shanna Moakler,11,,0,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,False,0,2,10,0,,0,0,
3,Tucker Carlson,11,,0,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,False,0,1,10,0,,0,0,
3,Vivica A. Fox,11,,0,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,False,0,4,10,0,,0,0,
3,Willa Ford,11,,0,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,False,0,5,10,0,,0,0,
4,Apolo Anton Ohno,1,21.0,3,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,True,1,10,10,0,,0,1,21.0
4,Billy Ray Cyrus,1,13.0,3,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,True,1,8,10,0,,0,1,13.0
4,Clyde Drexler,1,16.0,3,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,True,1,5,10,0,,0,1,16.0
4,Heather Mills,1,18.0,3,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,True,1,6,10,0,,0,1,18.0
4,Ian Ziering,1,21.0,3,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,True,1,9,10,0,,0,1,21.0
4,Joey Fatone,1,24.0,3,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,True,1,10,10,0,,0,1,24.0
4,John Ratzenberger,1,17.0,3,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,Eliminated Week 7,6,True,1,7,10,0,,0,1,17.0
4,Laila Ali,1,23.0,3,Maksim Chmerkoskiy,Athlete,Florida,United States,29,3rd Place,3,True,1,10,10,0,,0,1,23.0
4,Leeza Gibbons,1,15.0,3,Tony Dovolani,TV Personality,South Carolina,United States,50,Eliminated Week 4,9,True,1,4,10,0,,0,1,15.0
4,Paulina Porizkova,1,19.0,3,Alec Mazo,Model,,Czechoslovakia,41,Eliminated Week 2,11,True,1,2,10,0,,0,1,19.0
4,Shandi Finnessey,1,19.0,3,Brian Fortuna,Beauty Pagent,Missouri,United States,28,Eliminated Week 3,10,True,1,3,10,0,,0,1,19.0
4,Apolo Anton Ohno,2,26.0,3,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,True,1,10,10,0,Paulina Porizkova,1,0,26.0
4,Billy Ray Cyrus,2,21.0,3,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,True,1,8,10,0,Paulina Porizkova,1,0,21.0
4,Clyde Drexler,2,18.0,3,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,True,1,5,10,0,Paulina Porizkova,1,0,18.0
4,Heather Mills,2,24.0,3,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,True,1,6,10,0,Paulina Porizkova,1,0,24.0
4,Ian Ziering,2,22.0,3,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,True,1,9,10,0,Paulina Porizkova,1,0,22.0
4,Joey Fatone,2,24.0,3,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,True,1,10,10,0,Paulina Porizkova,1,0,24.0
4,John Ratzenberger,2,21.0,3,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,Eliminated Week 7,6,True,1,7,10,0,Paulina Porizkova,1,0,21.0
4,Laila Ali,2,27.0,3,Maksim Chmerkoskiy,Athlete,Florida,United States,29,3rd Place,3,True,1,10,10,0,Paulina Porizkova,1,0,27.0
4,Leeza Gibbons,2,21.0,3,Tony Dovolani,TV Personality,South Carolina,United States,50,Eliminated Week 4,9,True,1,4,10,0,Paulina Porizkova,1,0,21.0
4,Paulina Porizkova,2,21.0,3,Alec Mazo,Model,,Czechoslovakia,41,Eliminated Week 2,11,True,1,2,10,1,Paulina Porizkova,1,0,21.0
4,Shandi Finnessey,2,20.0,3,Brian Fortuna,Beauty Pagent,Missouri,United States,28,Eliminated Week 3,10,True,1,3,10,0,Paulina Porizkova,1,0,20.0
4,Apolo Anton Ohno,3,23.0,3,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,True,1,10,10,0,Shandi Finnessey,1,0,23.0
4,Billy Ray Cyrus,3,21.0,3,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,True,1,8,10,0,Shandi Finnessey,1,0,21.0
4,Clyde Drexler,3,16.0,3,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,True,1,5,10,0,Shandi Finnessey,1,0,16.0
4,Heather Mills,3,24.0,3,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,True,1,6,10,0,Shandi Finnessey,1,0,24.0
4,Ian Ziering,3,24.0,3,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,True,1,9,10,0,Shandi Finnessey,1,0,24.0
4,Joey Fatone,3,24.0,3,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,True,1,10,10,0,Shandi Finnessey,1,0,24.0
4,John Ratzenberger,3,20.0,3,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,Eliminated Week 7,6,True,1,7,10,0,Shandi Finnessey,1,0,20.0
4,Laila Ali,3,21.0,3,Maksim Chmerkoskiy,Athlete,Florida,United States,29,3rd Place,3,True,1,10,10,0,Shandi Finnessey,1,0,21.0
4,Leeza Gibbons,3,24.0,3,Tony Dovolani,TV Personality,South Carolina,United States,50,Eliminated Week 4,9,True,1,4,10,0,Shandi Finnessey,1,0,24.0
4,Paulina Porizkova,3,0.0,3,Alec Mazo,Model,,Czechoslovakia,41,Eliminated Week 2,11,True,0,2,10,0,Shandi Finnessey,1,0,
4,Shandi Finnessey,3,21.0,3,Brian Fortuna,Beauty Pagent,Missouri,United States,28,Eliminated Week 3,10,True,1,3,10,1,Shandi Finnessey,1,0,21.0
4,Apolo Anton Ohno,4,26.0,3,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,True,1,10,10,0,Leeza Gibbons,1,0,26.0
4,Billy Ray Cyrus,4,21.0,3,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,True,1,8,10,0,Leeza Gibbons,1,0,21.0
4,Clyde Drexler,4,15.0,3,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,True,1,5,10,0,Leeza Gibbons,1,0,15.0
4,Heather Mills,4,23.0,3,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,True,1,6,10,0,Leeza Gibbons,1,0,23.0
4,Ian Ziering,4,24.0,3,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,True,1,9,10,0,Leeza Gibbons,1,0,24.0
4,Joey Fatone,4,28.0,3,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,True,1,10,10,0,Leeza Gibbons,1,0,28.0
4,John Ratzenberger,4,16.0,3,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,Eliminated Week 7,6,True,1,7,10,0,Leeza Gibbons,1,0,16.0
4,Laila Ali,4,21.0,3,Maksim Chmerkoskiy,Athlete,Florida,United States,29,3rd Place,3,True,1,10,10,0,Leeza Gibbons,1,0,21.0
4,Leeza Gibbons,4,16.0,3,Tony Dovolani,TV Personality,South Carolina,United States,50,Eliminated Week 4,9,True,1,4,10,1,Leeza Gibbons,1,0,16.0
4,Paulina Porizkova,4,0.0,3,Alec Mazo,Model,,Czechoslovakia,41,Eliminated Week 2,11,True,0,2,10,0,Leeza Gibbons,1,0,
4,Shandi Finnessey,4,0.0,3,Brian Fortuna,Beauty Pagent,Missouri,United States,28,Eliminated Week 3,10,True,0,3,10,0,Leeza Gibbons,1,0,
4,Apolo Anton Ohno,5,30.0,3,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,True,1,10,10,0,Clyde Drexler,1,0,30.0
4,Billy Ray Cyrus,5,17.0,3,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,True,1,8,10,0,Clyde Drexler,1,0,17.0
4,Clyde Drexler,5,13.0,3,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,True,1,5,10,1,Clyde Drexler,1,0,13.0
4,Heather Mills,5,21.0,3,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,True,1,6,10,0,Clyde Drexler,1,0,21.0
4,Ian Ziering,5,24.0,3,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,True,1,9,10,0,Clyde Drexler,1,0,24.0
4,Joey Fatone,5,25.0,3,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,True,1,10,10,0,Clyde Drexler,1,0,25.0
4,John Ratzenberger,5,18.0,3,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,Eliminated Week 7,6,True,1,7,10,0,Clyde Drexler,1,0,18.0
4,Laila Ali,5,28.0,3,Maksim Chmerkoskiy,Athlete,Florida,United States,29,3rd Place,3,True,1,10,10,0,Clyde Drexler,1,0,28.0
4,Leeza Gibbons,5,0.0,3,Tony Dovolani,TV Personality,South Carolina,United States,50,Eliminated Week 4,9,True,0,4,10,0,Clyde Drexler,1,0,
4,Paulina Porizkova,5,0.0,3,Alec Mazo,Model,,Czechoslovakia,41,Eliminated Week 2,11,True,0,2,10,0,Clyde Drexler,1,0,
4,Shandi Finnessey,5,0.0,3,Brian Fortuna,Beauty Pagent,Missouri,United States,28,Eliminated Week 3,10,True,0,3,10,0,Clyde Drexler,1,0,
4,Apolo Anton Ohno,6,28.0,3,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,True,1,10,10,0,Heather Mills,1,0,28.0
